NO,YEAR,Y_distress,X1_gross_profit,X2_net_profit_margin,X3_current_ratio,X4_quick_ratio,X5_cash_ratio,X6_receivable_turnover,X7_inventory_turnover,X8_leverage_asset,X9_leverage_equity,X10_dscr,X11_asset_coverage,X12_mbv,X13_indep_commissioner,X14_board_diversity,X15_corruption_index,SHARE_CODE,IEQ_equity_to_liability,equity_negative,equity_negative_2yr,X1_gross_profit_frac,X2_net_profit_margin_frac,X8_leverage_asset_frac,X9_leverage_equity_frac,flag_extreme_X1_gross_profit,flag_extreme_X2_net_profit_margin,flag_extreme_X3_current_ratio,flag_extreme_X4_quick_ratio,flag_extreme_X5_cash_ratio,flag_extreme_X6_receivable_turnover,flag_extreme_X7_inventory_turnover,flag_extreme_X8_leverage_asset,flag_extreme_IEQ_equity_to_liability,flag_extreme_X10_dscr,flag_extreme_X11_asset_coverage,flag_extreme_X12_mbv,n_extreme_flags
1880,2016,0,66.51,32.84,7.6,1.42,4.778406837342346,4.28,1.42,15.480310618668035,18.31562649127199,1.585664354841843,22.277057392321645,3.9543639192285545,0.25,0.0,37,DLTA,5.459818698948319,0,0.0,0.6651,0.3284,0.15480310618668036,0.18315626491271988,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,2017,0,71.92,35.99,8.64,1.2,6.051649803141224,4.59,1.2,14.632392188057933,17.14045006425846,1.6901572769282558,21.254742263582774,3.210623186861505,0.4,0.0,37,DLTA,5.834152523714742,0,0.0,0.7192000000000001,0.3599,0.14632392188057933,0.17140450064258458,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,2018,0,72.14,37.86,7.2,1.29,5.009583585567462,5.09,1.29,15.710578174842624,18.638849139849693,1.6569321300846938,28.29156086602928,3.4291768129513733,0.3333333333333333,0.16666666666666666,38,DLTA,5.365138118222165,0,0.0,0.7214,0.3786,0.15710578174842624,0.18638849139849692,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,2019,0,71.75,38.42,8.05,1.13,5.257071741068443,3.91,1.13,14.896410577679791,17.503856980411797,1.703452521671766,24.41293577162684,4.486359629066314,0.5,0.25,40,DLTA,5.713026569624508,0,0.0,0.7175,0.38420000000000004,0.14896410577679792,0.17503856980411797,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,2020,0,65.83,22.6,7.5,0.95,4.7363592031709,2.97,0.95,16.78240480235025,20.16689470837319,0.6419446431735989,18.441840543415726,3.4541655083533995,0.5,0.0,37,DLTA,4.9586216145850415,0,0.0,0.6583,0.226,0.1678240480235025,0.2016689470837319,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,2021,0,66.87,27.6,4.81,1.26,3.328324453004803,5.52,1.26,22.812181133356226,29.55412067384426,0.7557392905814612,19.58945397309837,2.964305947892936,0.5,0.0,38,DLTA,3.3836229168713237,0,0.0,0.6687000000000001,0.276,0.22812181133356227,0.2955412067384426,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,2022,0,65.63,29.54,4.56,1.46,2.931577569674147,6.37,1.46,23.44046034562109,30.617295312172622,0.880426846466248,20.60141160596076,3.0641467972451553,0.5,0.0,34,DLTA,3.266127820253367,0,0.0,0.6563,0.2954,0.23440460345621092,0.3061729531217262,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,2023,0,64.9,27.09,4.89,1.34,2.8241864366633997,4.8,1.34,22.651028329530828,29.28420099239496,0.8060862222863788,17.422163874595775,3.0247038893648734,0.3333333333333333,0.0,34,DLTA,3.4148106013194544,0,0.0,0.649,0.2709,0.22651028329530828,0.2928420099239496,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,2013,0,27.33,2137.86,156.1963888764182,155.02405193207017,153.9465401450849,4.364224731792652,6.226034335016456,0.03620662694220928,0.03621974088867228,-1.811639562780944,8553.666825251057,1.5782434827599487,0.3333333333333333,0.0,32,DNET,2760.925328189606,0,,0.2733,21.378600000000002,0.0003620662694220928,0.0003621974088867228,0,1,1,1,1,0,0,1,1,1,1,0,8
1906,2014,0,98.47,17933.0,247.12706758677328,246.83510541817165,246.7238614908994,5.324111000240537,13.973248083028066,0.02481950269260596,0.024825664299025118,-7.798296628612343,12150.410729954425,1.7369276102006768,0.3333333333333333,0.5,34,DNET,4028.089592910789,0,0.0,0.9847,179.33,0.00024819502692605957,0.0002482566429902512,1,1,1,1,1,0,0,1,1,1,1,0,9
1905,2015,0,94.77,4508.69,17.210119588292947,15.82551268034538,15.191627784149984,0.3750025077225303,1.4618144431052886,0.7623153051977654,0.7681711917636687,-0.395828507896881,185.19187260868412,2.064120199323668,0.4,0.0,36,DNET,130.17931559032672,0,0.0,0.9477,45.08689999999999,0.007623153051977654,0.007681711917636686,0,1,0,1,1,0,0,0,0,0,0,0,3
1904,2016,0,99.7,1756.86,8.4451708138177,8.202003323044623,6.161143108965793,5.313499216241395,1.055231391163545,1.2679984267471336,1.2842831164588107,-0.3766877280128723,94.35425005384599,1.8959394534439902,0.5,0.0,37,DNET,77.86445116224277,0,0.0,0.997,17.5686,0.012679984267471335,0.012842831164588106,1,1,0,0,0,0,0,0,0,0,0,0,2
1903,2017,0,98.17,302.99,6.2049098273452925,6.1843290939397475,5.872072316872024,8.093395704900505,1.0243683136575694,22.285533235112286,28.67617081197184,-0.02867709472364163,5.051684161770033,3.7675156703133705,0.5,0.0,37,DNET,3.4872159416155943,0,0.0,0.9817,3.0299,0.22285533235112287,0.2867617081197184,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,2018,0,99.15,217.94,15.624075045962112,15.583124115713265,14.99399365966298,10.597362062525859,1.5828406224609948,37.783281480157775,60.72850252966925,-0.018091841465872942,2.7415608163838785,5.162762827351423,1.0,0.0,38,DNET,1.6466732396561967,0,0.0,0.9915,2.1794,0.37783281480157777,0.6072850252966925,1,0,0,0,1,0,0,0,0,0,0,0,2
1901,2019,0,99.34,201.38,16.506992458089933,16.25721843950899,15.37971644826642,3.5912243921293334,2.751967982874603,38.42113610787505,62.393382533302244,-0.016817538388215494,2.684090435199517,4.55861968842431,,0.14285714285714285,40,DNET,1.6027340711432876,0,0.0,0.9934000000000001,2.0138,0.3842113610787505,0.6239338253330224,1,0,0,1,1,0,0,0,0,0,0,0,3
1900,2020,0,100.0,66.9,7.936448568573599,7.913563886233099,7.490579371166619,30.645029608523412,8.638944307619893,41.150741289797296,69.92567483719719,0.005540716144385761,2.586094424757455,4.897876654694662,0.3333333333333333,0.0,37,DNET,1.430089880903154,0,0.0,1.0,0.669,0.41150741289797294,0.6992567483719719,1,0,0,0,0,0,0,0,0,0,0,0,1
1899,2021,0,100.0,114.69,4.709990911058971,4.696544186539778,4.377097270951236,55.03923869117455,34.84122792540023,37.66189629333864,60.41553087748825,0.037331856468681826,2.987432980145569,4.130697390709972,0.3333333333333333,0.0,38,DNET,1.655203530409786,0,0.0,1.0,1.1469,0.3766189629333864,0.6041553087748825,1,0,0,0,0,0,0,0,0,0,0,0,1
1898,2022,0,100.0,119.28,1.1971935526906237,1.1938115047360314,1.0254809406571017,81.64168399913936,40.99430999711898,34.838783407597106,53.46552018130818,0.05688443409609741,5.9944404919528536,4.763554835779909,0.3333333333333333,0.0,34,DNET,1.8703642957346651,0,0.0,1.0,1.1928,0.34838783407597107,0.5346552018130818,1,0,0,0,0,0,0,0,0,0,0,0,1
1897,2023,0,100.0,56.6,1.9637447131650194,1.959182878142664,1.6455993101017867,169.6491335123261,47.94457473960129,36.87584194958587,58.41795453356379,0.05964565506361931,3.238202173324634,5.099209427029646,0.4,0.25,34,DNET,1.7118024894648687,0,0.0,1.0,0.5660000000000001,0.3687584194958587,0.5841795453356379,1,0,0,0,0,0,0,0,0,0,0,0,1
1931,2013,0,16.19,-4.23,1.41,1.31,0.7175534419379729,3.53,16.32,81.14,1283.03,0.05405514520166056,1.0959002700291405,0.9086894166936995,0.3333333333333333,0.6,32,DOID,0.07794050022213043,0,,0.16190000000000002,-0.042300000000000004,0.8114,12.8303,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,2014,0,20.19,2.55,2.38,2.19,0.5908059488163016,4.15,18.76,79.26,780.54,0.09347809557278298,1.1339586108824609,1.398216494999357,0.3333333333333333,0.0,34,DOID,0.12811643221359573,0,0.0,0.20190000000000002,0.0255,0.7926000000000001,7.8054,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,2015,0,22.25,-1.47,3.0,2.81,0.688764482085896,3.97,20.38,79.54,778.4,0.11383635786370826,1.1319327762846418,0.38144699784004077,0.5,0.0,36,DOID,0.12846865364850976,0,0.0,0.2225,-0.0147,0.7954000000000001,7.784,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,2016,0,26.81,6.07,1.36,1.28,0.3052152106141871,4.28,23.66,68.8,479.97,0.15967094976265014,1.2357285394143795,2.492323136810924,0.4,0.125,37,DOID,0.2083463549805196,0,0.0,0.2681,0.060700000000000004,0.688,4.7997000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,2017,0,29.45,6.11,1.59,1.46,0.4296389322963807,4.72,23.26,60.22,321.4,0.2203952651974161,1.3221120640421156,2.5447016068051815,0.375,0.4,37,DOID,0.3111387678904792,0,0.0,0.2945,0.0611,0.6022,3.214,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,2018,0,24.16,8.48,1.58,1.46,0.36841371964903424,4.39,21.96,58.72,265.9,0.17586516805029756,1.4062172390467989,1.2026788720859947,0.3333333333333333,0.2,38,DOID,0.37608123354644607,0,0.0,0.2416,0.0848,0.5871999999999999,2.659,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,2019,0,16.18,2.32,1.83,1.62,0.5171092060101083,3.77,16.91,59.44,250.37,0.09988736320123184,1.435675461544692,0.6197605279792379,0.3333333333333333,0.16666666666666666,40,DOID,0.39940887486519944,0,0.0,0.1618,0.0232,0.5943999999999999,2.5037000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,2020,0,8.64,-3.9,1.67,1.49,0.6681614783455553,3.02,11.73,58.41,215.83,0.0286528307091098,1.537821079604521,0.8194298484377024,0.3333333333333333,0.3333333333333333,37,DOID,0.46332761895936614,0,0.0,0.0864,-0.039,0.5841,2.1583,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,2021,0,14.81,0.03,1.42,1.28,0.43194350874255927,3.91,14.57,56.85,350.12,0.05988288350302349,1.2964162119829918,0.6012228752251273,0.3333333333333333,0.0,38,DOID,0.2856163601051068,0,0.0,0.1481,0.0003,0.5685,3.5012,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,2022,0,13.11,1.84,1.55,1.36,0.37814512713569065,4.84,18.23,60.3,369.72,0.09525803448609771,1.286161935251335,0.6571490012194616,0.4,0.0,34,DOID,0.2704749540192578,0,0.0,0.1311,0.0184,0.603,3.6972000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,2023,0,13.44,1.96,1.94,1.81,0.9429154689675737,5.09,20.97,63.48,436.55,0.09060878689110279,1.2538899345593313,0.7230954466687511,0.3333333333333333,0.3333333333333333,34,DOID,0.2290688351849731,0,0.0,0.1344,0.0196,0.6347999999999999,4.3655,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,2013,0,21.12,50.87,10.17,7.54,6.537046900342347,7.82,2.58,12.850318398633531,14.745112274090102,0.11609087305250558,14.524324570976816,0.6965604219967616,0.5,0.0,32,DPNS,6.781908346382587,0,,0.2112,0.5086999999999999,0.1285031839863353,0.14745112274090102,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,2014,0,25.51,10.94,12.72,9.66,8.158945617351614,7.68,2.26,12.216725038938996,13.916916456304582,0.5171426764731223,13.783358547411073,0.4952050413356687,0.3333333333333333,0.5,34,DPNS,7.1854997702956265,0,0.0,0.2551,0.1094,0.12216725038938997,0.13916916456304582,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,2015,0,22.62,8.32,13.35,10.71,8.97078370926283,6.86,2.27,12.090737125961692,13.753655451856114,0.35480803910760644,13.48821146031626,0.5310790458337984,0.6,0.0,36,DPNS,7.270794324464815,0,0.0,0.2262,0.0832,0.12090737125961691,0.13753655451856114,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,2016,0,25.44,8.63,15.16,12.41,10.576681774862026,8.03,2.53,11.098237392620272,12.483709058966895,0.369406114173993,13.341731870934357,0.503113899918945,0.3333333333333333,0.14285714285714285,37,DPNS,8.010439808205177,0,0.0,0.2544,0.0863,0.11098237392620272,0.12483709058966895,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,2017,0,22.34,5.36,9.62,7.44,5.673861605464316,7.14,2.37,13.178914024707744,15.17939320461648,0.1851074132667519,13.273080082200257,0.43271161566076666,0.3333333333333333,0.0,37,DPNS,6.587878622815252,0,0.0,0.2234,0.0536,0.13178914024707744,0.1517939320461648,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,2018,0,20.14,6.54,7.74,5.29,4.004974752845237,7.59,2.25,13.804618951085157,16.015497330711028,0.27034710599772854,15.154846843124448,0.37678726984611666,0.3333333333333333,0.0,38,DPNS,6.243952212975729,0,0.0,0.2014,0.0654,0.13804618951085157,0.1601549733071103,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,2019,0,22.12,3.31,21.7,15.81,12.515673659370067,6.94,1.67,11.328218644512932,12.775449496269687,0.13082788658988112,11.256918710492545,0.2981443462659583,0.3333333333333333,0.0,40,DPNS,7.827513233816084,0,0.0,0.2212,0.0331,0.11328218644512932,0.12775449496269686,0,0,0,1,0,0,0,0,0,0,0,0,1
1948,2020,0,21.45,2.48,208.44,175.36,142.03606149504998,5.34,1.91,10.238246982297545,11.406023877762724,0.11728041336602418,10.013066558867953,0.31854659010618386,0.4,0.16666666666666666,37,DPNS,8.767297094210088,0,0.0,0.2145,0.0248,0.10238246982297544,0.11406023877762723,0,0,1,1,1,0,0,0,0,0,0,0,3
1947,2021,0,31.64,15.44,9.46,6.73,5.310804634604207,6.78,2.13,14.986012331101014,17.62770191355629,0.5002720947787761,11.131252862469633,0.423647660300455,0.5,0.0,38,DPNS,5.672889210992198,0,0.0,0.3164,0.15439999999999998,0.14986012331101015,0.1762770191355629,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,2022,0,28.65,13.65,8.57,6.14,4.981049892985122,10.11,2.08,18.66463112419082,22.947742638413732,0.44822972873161343,8.194601741299543,0.40142080888369286,0.5,0.2,34,DPNS,4.3577271009046195,0,0.0,0.2865,0.1365,0.1866463112419082,0.22947742638413732,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,2023,0,30.13,13.83,33.48,27.71,24.296088256295363,7.37,1.4,4.40335109365652,4.606177249968778,1.2591052193854977,43.962612438494865,0.41919351117911136,0.4,0.0,34,DPNS,21.709976532205275,0,0.0,0.3013,0.1383,0.0440335109365652,0.04606177249968778,0,0,1,1,1,0,0,0,0,0,0,0,3
1979,2013,0,14.67,3.38,1.09,0.46,0.03393339998716445,9.06,4.44,31.03,76.02,0.14190350163516355,3.9106407869565536,0.9095497638984854,0.0,0.0,32,DSFI,1.3154433043935807,0,,0.1467,0.0338,0.3103,0.7602,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,2014,0,12.32,2.64,1.52,0.72,0.07550419817610421,9.65,5.4,28.53,64.46,0.21496914639999018,2.9806171888246125,3.0989218474367863,0.3333333333333333,0.3333333333333333,34,DSFI,1.5513496742165684,0,0.0,0.1232,0.0264,0.2853,0.6446,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,2015,0,11.89,2.43,1.5,0.87,0.05353446173453594,9.32,7.25,21.01,44.37,0.20760195984932656,3.40948105697216,1.3756049402006552,0.6666666666666666,0.25,36,DSFI,2.2537750732476898,0,0.0,0.1189,0.024300000000000002,0.2101,0.4437,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,2016,0,8.98,0.95,1.44,0.84,0.05246556547026531,7.8,8.14,21.16,46.7,0.07978880421212536,3.5852315812839617,1.9706076453094594,0.2857142857142857,0.0,37,DSFI,2.141327623126338,0,0.0,0.0898,0.0095,0.2116,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2017,0,9.93,1.04,1.41,0.79,0.11840764524450652,7.76,6.99,30.83,69.9,0.06916636146929293,4.099241783884909,1.2216655941893555,0.5,0.2,37,DSFI,1.4306151645207439,0,0.0,0.0993,0.0104,0.30829999999999996,0.6990000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2018,0,11.65,1.32,1.36,0.71,0.018596490413399235,8.21,5.51,30.49,67.75,0.07662110139445603,4.992779447380216,1.029078089374332,0.4,0.0,38,DSFI,1.4760147601476015,0,0.0,0.1165,0.0132,0.3049,0.6775,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2019,0,12.27,1.77,1.5,0.61,0.04656382265686324,7.19,3.37,25.6,50.86,0.09344368592766754,5.500343134838663,0.9425330133962971,0.3333333333333333,0.0,40,DSFI,1.9661816751867875,0,0.0,0.12269999999999999,0.0177,0.256,0.5085999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,2020,0,10.61,-1.6,1.4,0.58,0.05391685683643781,6.17,2.53,24.04,46.47,0.0028362184890772944,7.875152326787755,0.7836017632451421,0.3333333333333333,0.0,37,DSFI,2.1519259737465033,0,0.0,0.1061,-0.016,0.2404,0.4647,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,2021,0,16.01,2.74,1.54,0.86,0.0521429313746923,6.46,3.9,21.46,39.76,0.13857242575376175,8.352048434439087,0.8354212407279015,0.3333333333333333,0.0,38,DSFI,2.5150905432595576,0,0.0,0.16010000000000002,0.0274,0.2146,0.39759999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,2022,0,17.41,3.87,1.85,0.82,0.12513351406356926,6.32,3.91,21.13,34.95,0.18431541595265555,9.178530154069069,0.7152393382693358,0.3333333333333333,0.3333333333333333,34,DSFI,2.8612303290414878,0,0.0,0.1741,0.0387,0.2113,0.34950000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,2023,0,13.58,2.16,1.93,0.9,0.10841837896592987,7.18,3.65,20.84,34.26,0.13436134548338752,9.094730294776085,0.5041303184484373,0.42857142857142855,0.0,34,DSFI,2.9188558085230594,0,0.0,0.1358,0.0216,0.2084,0.34259999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2013,0,30.98,5.61,0.83,0.49,0.1427255399306574,13.43,4.08,50.3,177.44,0.35223235636566835,1.752357188191379,2.588780759526852,0.3333333333333333,0.0,32,DSNG,0.563570784490532,0,,0.3098,0.056100000000000004,0.503,1.7744,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2014,0,34.9,13.27,1.14,0.8,0.5065611643428519,14.81,4.59,49.6,150.1,0.5433566850527544,1.8832613518074495,3.453410863407199,0.3333333333333333,0.0,34,DSNG,0.6662225183211193,0,0.0,0.349,0.13269999999999998,0.496,1.501,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2015,0,26.55,6.84,1.1,0.76,0.38045449390930136,13.07,4.54,55.03,172.38,0.2893851362747966,1.7719896658332,2.536516447209656,0.3333333333333333,0.0,36,DSNG,0.580113702285648,0,0.0,0.2655,0.0684,0.5503,1.7238,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2016,0,24.07,6.39,1.09,0.55,0.1280667285883388,11.65,3.37,51.12,145.71,0.21484458238046347,1.8331156492108018,1.9318876280805863,0.4,0.3,37,DSNG,0.6862946949420081,0,0.0,0.2407,0.0639,0.5112,1.4571,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2017,0,33.41,12.82,1.07,0.67,0.22091489626904826,13.98,3.94,48.04,122.53,0.6792262717440771,1.9709549282223195,1.394530089359157,0.3333333333333333,0.2,37,DSNG,0.8161266628580756,0,0.0,0.33409999999999995,0.1282,0.4804,1.2253,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2018,0,32.41,9.08,1.03,0.63,0.22571679445487086,10.39,3.95,55.49,178.02,0.4010830545775406,1.635357573370757,1.1877508932861287,0.4,0.0,38,DSNG,0.5617346365576902,0,0.0,0.32409999999999994,0.0908,0.5549000000000001,1.7802,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2019,0,25.46,3.11,0.82,0.47,0.11446322353801962,10.85,4.87,55.2,171.9,0.3171423635575308,1.6750956716244827,1.3066614742447726,0.3333333333333333,0.3333333333333333,40,DSNG,0.5817335660267597,0,0.0,0.2546,0.0311,0.552,1.719,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2020,0,26.15,7.14,1.14,0.79,0.28247082876147184,14.03,6.11,45.16,102.57,0.4349262018689828,2.1071726210466872,1.0377410266406173,0.5714285714285714,0.23076923076923078,37,DSNG,0.9749439407234085,0,0.0,0.2615,0.07139999999999999,0.45159999999999995,1.0256999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2021,0,28.42,10.38,1.25,0.7,0.22755436887816424,21.18,5.6,38.72,75.57,0.7081247713697558,2.454386409452868,0.7543874617231633,0.4,0.0,38,DSNG,1.3232764324467383,0,0.0,0.2842,0.1038,0.3872,0.7556999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,2022,0,32.36,12.52,1.07,0.57,0.11890461199631257,23.83,5.17,35.47,66.75,0.7418983495921132,2.954558726416055,0.7793868046381557,0.3333333333333333,0.0,34,DSNG,1.4981273408239701,0,0.0,0.3236,0.1252,0.3547,0.6675,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,2023,0,26.61,8.86,1.0,0.56,0.13229842486034268,17.0,4.97,34.47,62.74,0.5421942109892154,3.0468927481222754,0.6617875224367642,0.3333333333333333,0.0,34,DSNG,1.5938795027095949,0,0.0,0.2661,0.0886,0.3447,0.6274000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,2013,0,17.5,-0.76,2.06,1.78,0.9739292649387071,4.1,8.86,12.9,17.92,0.03841209912321656,7.324093558269707,0.9881585348376287,0.3333333333333333,0.0,32,DSSA,5.580357142857142,0,,0.175,-0.0076,0.129,0.17920000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,2014,0,28.47,1.45,1.91,1.71,0.7917347929145904,5.47,9.99,20.17,31.34,0.05148292424705413,3.655207189478217,0.9529709080542954,0.3333333333333333,0.0,34,DSSA,3.190810465858328,0,0.0,0.2847,0.014499999999999999,0.20170000000000002,0.3134,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,2015,0,41.87,15.72,1.55,1.4,0.6048665879113266,6.86,12.7,30.01,53.63,0.6218818649086969,2.812656790875206,0.605200577835011,0.4,0.125,36,DSSA,1.8646280067126608,0,0.0,0.41869999999999996,0.1572,0.30010000000000003,0.5363,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2016,0,40.42,9.1,1.75,1.62,0.737002348780872,5.53,11.86,30.18,52.49,0.5614016319085486,2.8123334811346616,0.24757815069216038,0.3333333333333333,0.0,37,DSSA,1.9051247856734614,0,0.0,0.4042,0.091,0.3018,0.5249,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2017,0,39.17,9.62,1.66,1.49,0.7061909275106761,8.07,15.54,31.28,58.89,0.7058473884164931,2.6701024813425254,0.5432893378279454,0.4,0.0,37,DSSA,1.6980811682798438,0,0.0,0.3917,0.0962,0.3128,0.5889,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2018,0,35.55,6.83,1.22,1.1,0.4708996825589421,8.05,15.45,35.47,79.37,0.500859711285617,2.237888796015642,0.4722809466994319,0.3333333333333333,0.0,38,DSSA,1.2599218848431397,0,0.0,0.3555,0.0683,0.3547,0.7937000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2019,0,34.8,4.3,1.3,1.2,0.6441085262919937,7.3,15.45,37.01,84.03,0.3622667664999034,2.15892167446772,0.4680302175785345,0.3333333333333333,0.0,40,DSSA,1.1900511722004046,0,0.0,0.348,0.043,0.3701,0.8403,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2020,0,34.73,-3.84,1.55,1.43,0.9476235627306299,6.62,12.71,25.15,45.9,0.24149810817805867,3.7076819589054146,0.5499151884838424,0.3333333333333333,0.0,37,DSSA,2.178649237472767,0,0.0,0.34729999999999994,-0.0384,0.2515,0.45899999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2021,0,41.11,12.26,1.7,1.58,0.9093742607357905,7.81,15.04,20.85,35.86,0.722546090555375,3.9826774755881615,1.5122948018459894,0.5,0.125,38,DSSA,2.7886224205242613,0,0.0,0.4111,0.1226,0.20850000000000002,0.3586,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2022,0,43.25,21.8,1.36,1.19,0.6732995001973987,13.0,18.65,25.12,53.37,0.9810514593509552,2.7259614380779165,0.6443186159411535,0.3333333333333333,0.0,34,DSSA,1.8737118231216041,0,0.0,0.4325,0.218,0.25120000000000003,0.5337,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2023,0,40.47,17.26,1.67,1.55,0.7966333262431851,10.25,15.53,26.34,46.89,1.4519729676706328,4.32980901856185,2.326902553123107,0.3333333333333333,0.0,34,DSSA,2.1326508850501176,0,0.0,0.4047,0.1726,0.2634,0.4689,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,2013,0,74.13,47.17,3.51,1.79,1.5393045970287242,0.0,0.27,19.114552520542,23.631633521464295,0.4332989402376796,12.822589094048515,1.369508488566916,0.5,0.3333333333333333,32,DUTI,4.231616062815604,0,,0.7413,0.4717,0.19114552520542,0.23631633521464296,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,2014,0,74.96,45.29,3.34,1.52,1.2846231418999208,23.93,0.22,23.120200894186553,30.073180683478483,0.25496977851284935,8.62597663109347,1.444264540132906,0.5714285714285714,0.3333333333333333,34,DUTI,3.3252219328744865,0,0.0,0.7495999999999999,0.45289999999999997,0.23120200894186552,0.30073180683478484,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,2015,0,76.98,39.78,3.62,1.85,1.5467399569391653,27.62,0.19,24.22489907460213,31.9694712098794,0.2593067846135793,7.934732242159323,1.7332600417336992,0.5,0.0,36,DUTI,3.1279841741360235,0,0.0,0.7698,0.3978,0.24224899074602133,0.319694712098794,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,2016,0,77.8,42.25,3.89,1.83,1.4487773834098405,20.75,0.2,19.59618323441699,24.372205229447726,0.3984103584455279,10.31600204851481,1.4243710867343526,0.3333333333333333,0.0,37,DUTI,4.103034545235774,0,0.0,0.778,0.4225,0.19596183234416992,0.24372205229447727,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,2017,0,81.61,37.74,3.79,1.87,1.4270236153086457,12.05,0.14,21.188421373677805,26.884909226556886,0.27981234415855827,8.803300531057245,1.1985801774062048,0.5,0.5,37,DUTI,3.7195587739318126,0,0.0,0.8161,0.3774,0.21188421373677804,0.26884909226556886,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,2018,0,81.84,50.62,3.6,2.05,1.7112825681632595,12.13,0.17,25.5319430553279,34.28576506876968,0.3367212645746787,6.685107718996405,0.8626202916926072,0.5,0.3333333333333333,38,DUTI,2.916662346586756,0,0.0,0.8184,0.5062,0.255319430553279,0.3428576506876968,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,2019,0,78.07,52.44,3.83,2.23,1.8456237627451406,8.91,0.21,23.189763052757733,30.19097971105832,0.3682148499019491,8.34239695708065,0.8734020132931453,0.3333333333333333,0.14285714285714285,40,DUTI,3.3122475970321728,0,0.0,0.7807,0.5244,0.23189763052757734,0.3019097971105832,0,0,0,0,0,0,0,0,0,0,0,0,0
